Supplementary Table 2: Kale vs TO1000 DEGs,,,,,,,,,,
Gene,Kale_1,Kale_2,Kale_3,TO1000_1,TO1000_2,TO1000_3,Kale_Mean,TO1000_Mean,KvT_log2FC,KvT_padj
Bo6g111090,20.18902834,27.02175871,33.24165009,106.1063029,195.9942967,181.167109,161.0892362,26.81747904,-2.61476651,1.62E-14
Bo6g111120,80.75611334,66.58933396,66.48330018,24.35226623,26.93051405,28.30736078,26.53004702,71.27624916,1.429795452,8.96E-05
Bo6g112140,23.92773729,19.30125622,23.01345006,51.31370384,50.12067892,41.24786856,47.56075044,22.08081452,-1.105310979,0.019259297
Bo6g112170,895.0469229,669.7535908,1003.642128,258.3079668,188.5135983,224.8413227,223.8876293,856.1475471,1.935576772,6.79E-21
Bo6g112190,13.45935222,18.33619341,29.40607508,76.53569387,151.8581764,202.1954341,143.5297681,20.40054024,-2.85314291,4.14E-11
Bo6g112200,800.0837155,711.2512917,715.9740019,2074.291249,2386.342772,2101.214951,2187.282991,742.4363364,-1.557730221,2.52E-25
Bo6g112210,50.84644173,44.39288931,65.20477518,17.39447588,14.21332686,18.60197994,16.73659423,53.48136874,1.671260429,0.000178182
Bo6g112230,0,0,3.83557501,4.34861897,16.45753636,15.36685299,12.05766944,1.278525003,-3.546496524,0.008029516
Bo6g112350,178.7102879,146.6895473,170.0438255,5.218342764,3.740349173,7.279035628,5.412575855,165.1478869,4.939722598,4.04E-29
Bo6g112370,31.40515519,28.95188433,39.63427511,67.83845593,64.33400578,69.55522934,67.24256368,33.33043821,-1.023691945,0.010839684
Bo6g112380,75.52192081,65.62427115,47.30542513,133.0677405,147.3697574,131.831423,137.4229736,62.8172057,-1.112185588,0.000130892
Bo6g112400,19.44128655,18.33619341,12.78525003,45.22563728,41.89191074,33.1600512,40.09253307,16.85424333,-1.229186288,0.017146841
Bo6g112420,827.7501618,1003.665323,1143.001353,570.5388088,365.8061491,366.3781266,434.2410282,991.4722794,1.190725989,6.95E-08
Bo6g112510,19.44128655,38.60251244,30.68460008,0,1.496139669,0,0.498713223,29.57613302,5.792793066,2.08E-05
Bo6g112520,161.5122267,141.8642332,255.7050007,1.739447588,1.496139669,0.808781736,1.348122998,186.3604869,7.110644409,4.05E-21
Bo6g112550,5.234192532,33.77719839,16.62082504,0.869723794,2.244209504,0.808781736,1.307571678,18.54407199,3.796468041,0.001878834
Bo6g112630,154.0348088,64.65920834,86.93970023,27.83116141,33.66314256,21.02832515,27.50754304,101.8779058,1.896050826,1.58E-06
Bo6g112650,3.738708951,8.685565299,3.83557501,28.7008852,29.92279339,14.55807126,24.39391661,5.419949754,-2.169943557,0.003256626
Bo6g112660,2.243225371,1.930125622,3.83557501,20.00364726,35.90735206,24.26345209,26.72481714,2.669642001,-3.379182521,5.24E-05
Bo6g112690,112.9090103,77.20502488,102.2820003,26.96143761,53.86102809,57.42350329,46.08198966,97.46534516,1.077557377,0.006863234
Bo6g112720,160.0167431,129.3184167,125.2954503,58.27149419,58.3494471,65.51132065,60.71075398,138.2102034,1.192496552,1.51E-05
Bo6g112760,4.486450741,5.790376866,3.83557501,0,0,0,0,4.704134206,4.988033171,0.040626055
Bo6g112770,0.74774179,0,2.557050007,13.9155807,5.984558677,8.896599101,9.598912827,1.101597266,-3.253808774,0.045310042
Bo6g112800,50.09869994,50.18326617,38.3557501,142.6347022,115.2027545,97.86259011,118.5666823,46.21257207,-1.347309014,3.14E-05
Bo6g112860,27.66644624,26.0566959,26.84902507,66.09900834,45.63225991,51.76203113,54.49776646,26.85738907,-1.017345412,0.027621028
Bo6g112930,29.16192982,26.0566959,31.96312509,72.1870749,69.57049462,86.5396458,76.09907177,29.0605836,-1.393785197,0.00022192
Bo6g112960,0.74774179,0,2.557050007,6.957790352,18.70174587,16.98441647,14.21465089,1.101597266,-3.853408223,0.003882246
Bo6g113090,11.21612685,12.54581654,3.83557501,25.22199002,38.15156157,35.5863964,32.98664933,9.199172802,-1.794201004,0.001879811
Bo6g113140,24.67547908,39.56757525,35.7987001,19.13392347,2.992279339,3.235126946,8.453776584,33.34725148,1.994807668,0.015414743
Bo6g114430,0,0.965062811,1.278525003,12.17613312,21.6940252,22.64588862,18.83868231,0.747862605,-4.846523719,0.000848884
Bo6g114460,12.71161043,1.930125622,8.949675024,0.869723794,0,0.808781736,0.559501843,7.863803693,3.855280144,0.048077645
Bo6g114470,55.33289248,33.77719839,40.91280011,11.30640932,22.44209504,16.98441647,16.91097361,43.34096366,1.357345008,0.008760841
Bo6g114600,33.64838056,33.77719839,35.7987001,116.5429884,114.4546847,134.2577683,121.7518138,34.40809301,-1.826680832,6.49E-10
Bo6g114740,0.74774179,0,0,10.43668553,13.46525702,11.32294431,11.74162895,0.249247263,-5.074222597,0.004545677
Bo6g115760,7.477417902,25.09163309,10.22820003,0,2.992279339,1.617563473,1.53661427,14.26575034,3.175637675,0.009682482
Bo6g115880,2.243225371,3.860251244,3.83557501,34.78895176,14.96139669,12.13172605,20.62735817,3.313017208,-2.66810244,0.002826988
Bo6g115980,13.45935222,10.61569092,8.949675024,0,0,0,0,11.00823939,6.222365239,0.000109104
Bo6g116000,77.01740439,37.63744963,62.64772517,7.827514145,8.976838016,4.852690419,7.219014193,59.10085973,3.033568647,6.29E-09
Bo6g116060,102.4406253,88.78577861,92.05380025,17.39447588,17.95367603,19.41076168,18.2529712,94.42673471,2.373134899,1.64E-12
Bo6g116160,1.49548358,2.895188433,1.278525003,9.566961733,36.6554219,54.99715808,33.73984724,1.889732339,-4.150702169,2.12E-05
Bo6g116260,8.225159692,6.755439677,6.392625017,24.35226623,41.1438409,26.6897973,30.72863481,7.124408129,-2.09576761,0.001252084
Bo6g116440,14.9548358,20.26631903,23.01345006,1.739447588,1.496139669,3.235126946,2.156904734,19.41153497,3.164274058,0.001054916
Bo6g116480,17.19806118,6.755439677,33.24165009,0,0.748069835,0,0.249356612,19.06505031,6.029694129,0.000289699
Bo6g116510,50.09869994,36.67238682,46.02690012,6.957790352,18.70174587,16.17563473,13.94505698,44.26599563,1.657876728,0.003056154
Bo6g116620,44.11676562,33.77719839,57.53362516,0,0.748069835,1.617563473,0.788544436,45.14252972,5.806561976,5.86E-08
Bo6g116630,0,0,0,8.697237939,7.480698346,7.279035628,7.818990638,0,-5.44724993,0.0011721
Bo6g116730,4433.361074,2759.114577,2944.443083,420.0765925,993.4367404,861.3525493,758.2886274,3378.972911,2.155662113,8.57E-06
Bo6g116750,35.14386414,12.54581654,29.40607508,0,0,1.617563473,0.539187824,25.69858525,5.581169007,4.22E-05
Bo6g116810,2.990967161,0,0,30.44033279,17.2056062,12.94050778,20.19548226,0.996989054,-4.061280011,0.000194248
Bo6g116850,20.18902834,7.720502488,21.73492506,41.74674211,52.36488842,67.93766586,54.01643213,16.54815196,-1.714279848,0.000809025
Bo6g116860,20.18902834,9.65062811,20.45640006,0,0.748069835,1.617563473,0.788544436,16.76535217,4.385586103,0.000998651
Bo6g117860,4908.177111,2829.564162,2523.808357,1186.303255,1820.801977,1970.19231,1659.099181,3420.516543,1.043979172,0.034935381
Bo6g117880,198.1515744,360.9334913,148.3089004,591.4121799,792.9540247,687.464476,690.6102269,235.7979887,-1.547145109,1.60E-08
Bo6g117890,20.93677013,21.23138184,17.89935005,64.35956075,67.32628512,68.7464476,66.81076449,20.02250067,-1.728545218,1.81E-06
Bo6g117910,125.6206208,116.7726001,127.8525003,51.31370384,53.11295826,59.8498485,54.75883687,123.4152404,1.171379941,3.63E-05
Bo6g117970,0.74774179,0,0,73.05679869,53.11295826,46.90934072,57.69303255,0.249247263,-7.368781013,1.46E-07
Bo6g117980,0,0.965062811,1.278525003,35.65867555,49.37260909,56.61472155,47.2153354,0.747862605,-6.194944672,8.46E-07
Bo6g118000,0.74774179,3.860251244,7.671150021,20.00364726,8.228768181,17.7931982,15.34187121,4.093047685,-2.005030923,0.049938903
Bo6g118060,89.72901483,59.83389428,84.38265023,35.65867555,28.42665372,28.30736078,30.79756335,77.98185311,1.34377737,0.00049831
Bo6g118210,230.3044714,201.6981275,208.3995756,71.3173511,100.9894277,84.92208233,85.7429537,213.4673915,1.314520769,1.06E-07
Bo6g118220,127.8638461,136.0738564,120.1813503,289.6180234,311.945121,268.5155365,290.026227,128.0396843,-1.17764003,2.92E-08
Bo6g118280,0.74774179,1.930125622,0,14.7853045,14.21332686,12.94050778,13.97971305,0.892622471,-3.895082339,0.004875874
Bo6g118470,22.43225371,33.77719839,19.17787505,0.869723794,0.748069835,0,0.539264543,25.12910905,5.550247174,5.48E-05
Bo6g118700,109.9180432,78.17008769,72.8759252,42.6164659,32.91507272,40.43908682,38.65687515,86.98801868,1.181084449,0.002011282
Bo6g118710,193.6651237,121.5979142,170.0438255,80.88431284,66.57821528,80.87817365,76.11356726,161.7689544,1.091082963,0.0002524
Bo6g118730,26.91870445,18.33619341,29.40607508,49.57425625,71.81470412,71.17279281,64.18725106,24.88699098,-1.374972647,0.000899175
Bo6g118770,26.91870445,32.81213557,21.73492506,4.34861897,5.984558677,5.661472155,5.331549934,27.15525503,2.348331651,0.001117267
Bo6g118860,47.10773278,39.56757525,42.19132511,4.34861897,2.244209504,3.235126946,3.27598514,42.95554438,3.730210308,2.81E-08
Bo6g119010,18.69354476,15.44100498,6.392625017,0,2.992279339,1.617563473,1.53661427,13.50905825,3.115684105,0.014089665
Bo6g119100,0.74774179,1.930125622,2.557050007,6.088066558,11.96911735,17.7931982,11.95012737,1.744972473,-2.851539336,0.034809136
Bo6g119190,83.7470805,84.92552737,122.7384003,57.4017704,25.43437438,25.88101557,36.23905345,97.13700274,1.423310245,0.000655858
Bo6g119200,67.29676112,42.46276368,71.59740019,18.26419967,33.66314256,33.96883293,28.63205839,60.45230833,1.071839313,0.040607048
Bo6g119210,48.60321636,35.70732401,48.58395013,0.869723794,1.496139669,0.808781736,1.058215067,44.2981635,5.368834856,1.76E-08
Bo6g119220,0,0,0,6.088066558,8.228768181,5.661472155,6.659435631,0,-5.218000005,0.013936267
Bo6g119350,70.28772828,46.32301493,79.26855021,158.2897305,115.2027545,143.1543674,138.8822841,65.29309781,-1.09326556,0.000572414
Bo6g119380,32.15289698,41.49770087,124.0169253,206.1245392,178.7886905,169.8441647,184.9191314,65.8891744,-1.499704834,0.047956327
Bo6g119410,0,0,0,16.52475208,25.43437438,18.60197994,20.18703547,0,-6.81929681,3.96E-06
Bo6g119560,21.68451192,22.19644465,17.89935005,0,0,4.043908682,1.347969561,20.59343554,3.938351336,0.000548019
Bo6g119570,183.1967386,150.5497985,138.0807004,79.14486525,62.08979627,85.73086407,75.6551752,157.2757458,1.063522458,0.000128223
Bo6g119600,48.60321636,36.67238682,70.31887519,18.26419967,11.96911735,11.32294431,13.85208711,51.86482612,1.901234274,0.000213098
Bo6g119630,29.16192982,27.98682152,52.41952514,3.478895176,7.480698346,5.661472155,5.540355226,36.52275883,2.696950954,9.02E-05
Bo6g119680,0,0.965062811,2.557050007,7.827514145,17.2056062,16.98441647,14.0058456,1.174037606,-3.781718253,0.006765249
Bo6g119700,106.927076,91.68096705,62.64772517,28.7008852,32.16700289,34.77761467,31.88183425,87.08525607,1.458319227,0.000232659
Bo6g119760,13.45935222,6.755439677,12.78525003,66.96873213,76.30312313,74.40791976,72.55992501,11.00001398,-2.718949315,1.79E-09
Bo6g119830,62.06256859,40.53263806,65.20477518,26.09171382,29.17472355,25.88101557,27.04915098,55.93332728,1.044403147,0.017833894
Bo6g119840,163.0077103,210.3836928,324.7453509,41.74674211,66.57821528,50.14446766,52.82314168,232.7122513,2.130032965,7.04E-10
Bo6g119890,10.46838506,8.685565299,11.50672503,0,1.496139669,1.617563473,1.037901047,10.22022513,3.268176854,0.026786516
Bo6g119910,31.40515519,39.56757525,47.30542513,0.869723794,2.992279339,1.617563473,1.826522202,39.42605186,4.394483441,7.46E-08
Bo6g119950,23.1799955,30.88200995,21.73492506,1.739447588,2.244209504,1.617563473,1.867073522,25.2656435,3.75318575,7.94E-06
Bo6g119970,925.7043363,2238.945722,1002.363603,627.9405792,727.8719491,647.0253892,667.6126392,1389.004554,1.056933377,0.000341991
Bo6g120090,105.4315924,69.48452239,81.82560022,36.52839935,38.15156157,38.01274161,37.56423418,85.58057168,1.193563634,0.000764977
Bo6g120140,71.78321186,57.90376866,61.36920017,15.65502829,24.68630454,16.17563473,18.83898919,63.68539356,1.75403742,1.81E-05
Bo6g120150,35.14386414,37.63744963,14.06377504,74.79624628,67.32628512,49.33568592,63.81940577,28.94836294,-1.113819903,0.024926682
Bo6g120180,96.45869094,137.0389192,121.4598753,340.9317272,179.5367603,216.7535054,245.7406643,118.3191618,-1.056813258,0.000396703
Bo6g120330,118.1432029,135.1087935,138.0807004,302.6638803,338.8756351,293.5877703,311.7090952,130.4442323,-1.260682934,8.46E-07
Bo6g120340,32.90063877,46.32301493,40.91280011,292.2271948,256.5879533,266.897973,271.9043737,40.0454846,-2.773758779,3.19E-26
Bo6g120620,551.8334412,874.3469068,649.4907018,122.6310549,117.446964,133.4489865,124.5090018,691.8903499,2.4739617,1.96E-30
Bo6g120700,18.69354476,13.51087935,17.89935005,5.218342764,1.496139669,6.470253892,4.394912108,16.70125805,1.942904702,0.01505932
Bo6g120780,11.21612685,19.30125622,15.34230004,2.609171382,2.992279339,2.426345209,2.675931977,15.28656104,2.504313875,0.006187335
Bo6g120810,153.287067,135.1087935,143.1948004,26.96143761,31.41893305,32.35126946,30.24388004,143.8635536,2.249025527,2.84E-14
Bo6g120890,110.665785,118.7027258,103.5605253,38.26784693,49.37260909,48.52690419,45.38912007,110.9763453,1.288759051,1.03E-05
Bo6g121020,884.5785378,780.7358141,852.7761773,316.579461,254.3437438,272.5594452,281.1608833,839.3635097,1.579297514,2.45E-20
Bo6g121030,119.6386864,81.06527613,74.1544502,32.17978038,47.87646942,46.10055898,42.05226959,91.61947092,1.13071351,0.00136639
Bo6g121320,112.1612685,120.6328514,140.6377504,6.088066558,4.488419008,8.087817365,6.22143431,124.4772901,4.325119214,2.97E-26
Bo6g121330,648.2921321,468.0554633,572.7792015,184.3814443,172.8041318,230.5027949,195.8961237,563.0422657,1.524451197,1.04E-13
Bo6g121460,234.7909221,174.6763688,328.5809259,703.6065493,548.3351888,593.6457946,615.1958442,246.0160723,-1.327482461,3.00E-07
Bo6g121510,25.42322087,30.88200995,44.74837512,90.45127457,65.83014545,87.34842754,81.20994919,33.68453531,-1.295499886,0.000395214
Bo6g121730,131.6025551,105.1918464,451.3193262,804.4945094,579.006052,761.8723958,715.1243191,229.3712426,-1.64328744,0.043147964
Bo6g121950,4.486450741,1.930125622,1.278525003,9.566961733,10.47297768,21.83710688,13.95901543,2.565033789,-2.370377531,0.041777448
Bo6g122040,5.234192532,3.860251244,3.83557501,34.78895176,34.41121239,21.83710688,30.34575701,4.310006262,-2.792750305,0.000175218
Bo6g122050,0,1.930125622,0,14.7853045,19.4498157,22.64588862,18.96033627,0.643375207,-4.88946716,0.000856321
Bo6g122330,23.1799955,12.54581654,12.78525003,0,0,2.426345209,0.808781736,16.17035402,4.333129197,0.001844058
Bo6g122380,44.11676562,18.33619341,53.69805014,76.53569387,77.05119297,79.26061017,77.61583234,38.71700306,-1.013169172,0.027977574
Bo6g123670,11.96386864,17.3711306,11.50672503,32.17978038,30.67086322,29.11614251,30.65559537,13.61390809,-1.167852589,0.043686342
Bo6g123810,0.74774179,0,0,3.478895176,6.732628512,9.705380838,6.638968175,0.249247263,-4.253368127,0.027872371
Bo6g123820,12.71161043,8.685565299,16.62082504,54.79259902,40.39577107,38.01274161,44.40037057,12.67266693,-1.827617482,0.0001529
Bo6g123850,0,0,1.278525003,10.43668553,9.72490785,14.55807126,11.57322154,0.426175001,-5.052063253,0.004148855
Bo6g123900,116.6477193,127.3882911,166.2082504,36.52839935,31.41893305,28.30736078,32.08489773,136.7480869,2.086874785,3.84E-11
Bo6g124070,6.729676112,13.51087935,12.78525003,0.869723794,0,2.426345209,1.098689668,11.00860183,3.33286969,0.015161418
Bo6g124080,145.0619073,130.2834795,108.6746253,32.17978038,38.8996314,49.33568592,40.1383659,128.0066707,1.676619661,1.95E-07
Bo6g124100,56.08063427,57.90376866,46.02690012,33.91922796,22.44209504,19.41076168,25.25736156,53.33710102,1.091009717,0.0066541
Bo6g124170,93.46772378,56.93870585,103.5605253,26.09171382,34.41121239,38.01274161,32.83855594,84.65565164,1.359704531,0.000230833
Bo6g124360,44.11676562,52.11339179,38.3557501,118.282436,119.6911735,112.4206614,116.7980903,44.86196917,-1.373828704,5.80E-06
Bo6g125560,56.82837606,55.00858023,86.93970023,24.35226623,38.8996314,33.1600512,32.13731628,66.25888551,1.028898125,0.020385051
Bo6g125590,39.63031488,26.0566959,19.17787505,3.478895176,6.732628512,8.087817365,6.099780351,28.28829528,2.220775552,0.001387111
Bo6g125830,19.44128655,16.40606779,23.01345006,79.14486525,103.981707,122.1260422,101.7508715,19.62026813,-2.387890791,4.99E-11
Bo7g002040,0,0,0,6.957790352,11.96911735,9.705380838,9.544096181,0,-5.739000672,0.000711185
Bo7g003140,17.94580297,10.61569092,8.949675024,41.74674211,41.89191074,40.43908682,41.35924656,12.50372297,-1.683557605,0.000871701
Bo7g003160,6.729676112,2.895188433,6.392625017,86.97237939,85.27996115,114.0382248,95.43018846,5.339163187,-4.153769904,1.26E-15
Bo7g003180,151.7915834,91.68096705,92.05380025,28.7008852,40.39577107,30.73370599,33.27678742,111.8421169,1.754430676,2.19E-07
Bo7g003190,5.234192532,7.720502488,10.22820003,29.57060899,25.43437438,34.77761467,29.92753268,7.727631682,-1.993509382,0.002208343
Bo7g003200,129.3593297,93.61109267,189.2217005,560.9718471,575.2657028,757.0197053,631.0857518,137.3973743,-2.20935203,1.32E-17
Bo7g003260,9.720643273,2.895188433,11.50672503,0,0,0,0,8.040852246,5.754155504,0.004518214
Bo7g003330,331.9973549,274.0778383,240.3627006,97.40906492,149.6139669,152.8597482,133.29426,282.1459646,1.083745317,1.49E-05
Bo7g003370,14.20709401,5.790376866,7.671150021,0,0,0,0,9.222873634,5.98224694,0.000112413
Bo7g003400,132.3502969,142.829296,171.3223505,301.7941565,293.991445,297.631679,297.8057602,148.8339811,-1.008587903,3.16E-06
Bo7g003450,0,0,0,10.43668553,8.228768181,6.470253892,8.3785692,0,-5.545475504,0.000396983
Bo7g003480,44.11676562,57.90376866,48.58395013,120.0218836,97.99714834,88.96599101,102.328341,50.20149481,-1.029202377,0.001880038
Bo7g003520,68.04450291,98.43640672,89.49675024,35.65867555,38.8996314,30.73370599,35.09733765,85.32588663,1.273927527,0.000121431
Bo7g003600,25.42322087,21.23138184,14.06377504,66.09900834,96.50100867,73.59913802,78.73305168,20.23945925,-1.933936943,8.18E-06
Bo7g003750,26.91870445,30.88200995,49.86247513,3.478895176,7.480698346,8.087817365,6.349136962,35.88772984,2.471077114,3.27E-05
Bo7g003760,11.21612685,2.895188433,7.671150021,25.22199002,33.66314256,27.49857904,28.79457054,7.260821769,-1.963678479,0.005383546
Bo7g004980,0.74774179,0,2.557050007,108.7154742,72.56277396,46.10055898,75.79293573,1.101597266,-6.294178466,7.68E-10
Bo7g005040,0,0,0,11.30640932,8.228768181,9.705380838,9.74685278,0,-5.765165735,0.001947822
Bo7g005100,41.87354025,49.21820336,66.48330018,9.566961733,5.236488842,7.279035628,7.360828735,52.5250146,2.836913021,5.30E-07
Bo7g005110,8.972901483,8.685565299,10.22820003,0,0.748069835,0,0.249356612,9.295555603,5.003697559,0.008350098
Bo7g005200,24.67547908,48.25314055,43.46985012,1.739447588,0.748069835,2.426345209,1.637954211,38.79948992,4.575795685,1.70E-07
Bo7g005280,47.10773278,26.0566959,21.73492506,0,0,0,0,31.63311791,7.756671341,1.93E-08
Bo7g005310,0,0.965062811,2.557050007,144.3741498,126.4238021,117.2733518,129.3571012,1.174037606,-7.068189555,1.04E-13
Bo7g005320,0.74774179,0,1.278525003,8.697237939,8.228768181,5.661472155,7.529159425,0.675422265,-3.552772592,0.040456767
Bo7g005330,0,0.965062811,0,18.26419967,20.94595537,22.64588862,20.61868122,0.321687604,-5.886411286,6.40E-05
Bo7g005390,524.1669949,337.7719839,395.0642261,112.1943694,144.3774781,135.8753317,130.8157264,419.0010683,1.680431102,3.64E-12
Bo7g005420,17.19806118,7.720502488,20.45640006,2.609171382,2.244209504,1.617563473,2.156981453,15.12498791,2.804721029,0.001827434
Bo7g005530,14.9548358,10.61569092,6.392625017,498.3517339,596.2116582,478.798788,524.45406,10.65438391,-5.546768178,4.01E-65
Bo7g005560,580.995371,650.4523346,446.2052262,247.8712813,252.8476041,200.5778706,233.7655853,559.2176439,1.26082713,3.23E-10
Bo7g005600,16.45031938,34.7422612,20.45640006,57.4017704,55.35716776,47.71812245,53.49235354,23.88299355,-1.169441558,0.008777165
Bo7g005610,0.74774179,0,2.557050007,10.43668553,16.45753636,17.7931982,14.8958067,1.101597266,-3.929514799,0.001704491
Bo7g005780,14.20709401,10.61569092,2.557050007,36.52839935,29.92279339,29.11614251,31.85577841,9.126611647,-1.732611855,0.006492661
Bo7g005820,12.71161043,28.95188433,15.34230004,6.088066558,5.236488842,5.661472155,5.662009185,19.0019316,1.74706505,0.026468112
Bo7g006080,11.96386864,30.88200995,15.34230004,55.66232281,56.1052376,45.29177724,52.35311255,19.39605955,-1.439032285,0.002175922
Bo7g007190,2.990967161,1.930125622,1.278525003,21.74309485,28.42665372,29.92492425,26.69822427,2.066539262,-3.618005297,2.35E-05
Bo7g007330,44.11676562,24.12657028,46.02690012,141.7649784,99.49328801,101.0977171,114.1186612,38.09007867,-1.585043528,7.31E-06
Bo7g009430,2.243225371,1.930125622,3.83557501,15.65502829,7.480698346,9.705380838,10.94703582,2.669642001,-2.07638528,0.046860739
Bo7g009460,20.18902834,22.19644465,25.57050007,3.478895176,3.740349173,3.235126946,3.484790432,22.65199102,2.692974903,0.000587512
Bo7g009580,6.729676112,0,3.83557501,32.17978038,18.70174587,24.26345209,25.04832611,3.521750374,-2.764075611,0.000271588
Bo7g009620,497.2482905,575.1774354,452.5978512,3.478895176,4.488419008,5.661472155,4.54292878,508.3411924,6.800495301,2.64E-60
Bo7g009760,61.3148268,64.65920834,56.25510015,18.26419967,19.4498157,23.45467036,20.38956191,60.7430451,1.576924532,2.26E-05
Bo7g009770,10.46838506,14.47594217,17.89935005,0,0,3.235126946,1.078375649,14.28122576,3.72075077,0.005947686
Bo7g009880,53.8374089,50.18326617,58.81215016,131.3282929,103.2336372,92.20111796,108.921016,54.27760841,-1.007332681,0.002026965
Bo7g009900,17.19806118,11.58075373,33.24165009,3.478895176,5.236488842,7.279035628,5.331473215,20.67348833,1.932240015,0.023592372
Bo7g009930,0.74774179,0.965062811,3.83557501,2.609171382,17.95367603,18.60197994,13.05494245,1.849459871,-2.93596878,0.037190912
Bo7g010150,36.63934772,22.19644465,34.52017509,106.1063029,63.58593594,45.29177724,71.66133868,31.11865582,-1.199343949,0.008399142
Bo7g011500,0,0,0,12.17613312,16.45753636,12.94050778,13.85805909,0,-6.275651708,8.49E-05
Bo7g012780,9.720643273,1.930125622,5.114100014,49.57425625,45.63225991,38.82152335,44.67601317,5.588289636,-2.945914996,8.08E-06
Bo7g012830,3.738708951,6.755439677,6.392625017,0,0,0,0,5.628924548,5.237445607,0.020750069
Bo7g012920,57.57611785,45.35795212,184.1076005,282.660233,349.3486128,347.7761467,326.5949975,95.68055682,-1.777971307,0.022101295
Bo7g012970,76.2696626,77.20502488,66.48330018,4.34861897,8.976838016,7.279035628,6.868164204,73.31932922,3.40466927,5.16E-12
Bo7g014140,92.71998199,86.85565299,135.5236504,43.4861897,54.60909793,40.43908682,46.17812482,105.0330951,1.173957134,0.000580335
Bo7g014150,18.69354476,12.54581654,15.34230004,42.6164659,53.86102809,51.76203113,49.41317504,15.52722045,-1.659773841,0.00037053
Bo7g014360,19.44128655,28.95188433,26.84902507,3.478895176,6.732628512,4.043908682,4.75181079,25.08073198,2.381195712,0.001176646
Bo7g014470,121.8819118,77.20502488,84.38265023,26.09171382,41.89191074,52.57081287,40.18481248,94.4898623,1.236975517,0.00130063
Bo7g014480,22.43225371,29.91694714,23.01345006,50.44398005,59.09751694,49.33568592,52.95906097,25.12088364,-1.077370677,0.017708885
Bo7g014510,97.95417452,135.1087935,97.16790026,1.739447588,2.992279339,3.235126946,2.655617957,110.0769561,5.360208487,1.72E-20
Bo7g014550,0.74774179,2.895188433,2.557050007,6.957790352,16.45753636,12.94050778,12.1186115,2.066660077,-2.613096407,0.043298566
Bo7g014600,5.981934322,2.895188433,10.22820003,30.44033279,26.93051405,21.83710688,26.40265124,6.368440927,-2.094027779,0.004468038
Bo7g014800,13.45935222,9.65062811,8.949675024,0,0,0,0,10.68655179,6.175541935,0.000640703
Bo7g015070,1.49548358,4.825314055,25.57050007,1.739447588,0.748069835,0,0.829172474,10.63043257,3.672556383,0.037976449
Bo7g016170,0,0,0,13.04585691,8.228768181,11.32294431,10.86585647,0,-5.920628008,0.000325412
Bo7g016320,168.2419028,212.3138184,153.4230004,380.9390217,427.8959454,422.1840664,410.3396779,177.9929072,-1.202530058,6.36E-09
Bo7g017450,1.49548358,0,0,2.609171382,8.228768181,15.36685299,8.734930852,0.498494527,-3.890768887,0.047817736
Bo7g017510,142.0709401,99.40146953,101.0034753,36.52839935,56.1052376,42.86543203,45.16635633,114.1586283,1.340124159,6.37E-05
Bo7g018610,18.69354476,18.33619341,10.22820003,1.739447588,0,0,0.579815863,15.75264606,4.857187503,0.001613783
Bo7g018660,0,0,0,14.7853045,12.71718719,8.087817365,11.86343635,0,-6.048823361,0.000149922
Bo7g019830,8.972901483,6.755439677,7.671150021,0,1.496139669,0,0.498713223,7.799830393,3.899372613,0.043641468
Bo7g019870,30.6574134,27.98682152,40.91280011,13.04585691,10.47297768,14.55807126,12.69230195,33.18567834,1.37993889,0.014136759
Bo7g019880,180.2057714,124.4931026,117.6243003,364.4142697,350.0966826,375.2747257,363.2618927,140.7743915,-1.355519091,9.81E-10
Bo7g019900,0,0,0,12.17613312,14.96139669,14.55807126,13.89853369,0,-6.279034478,0.000200839
Bo7g021070,19.44128655,21.23138184,24.29197507,47.83480867,44.13612024,52.57081287,48.18058059,21.65488115,-1.163932397,0.016065003
Bo7g021120,7.477417902,2.895188433,5.114100014,0,0,0,0,5.16223545,5.125315939,0.030089727
Bo7g021180,0.74774179,0,1.278525003,16.52475208,20.19788553,12.13172605,16.28478789,0.675422265,-4.672930786,0.001535299
Bo7g021280,52.34192532,30.88200995,24.29197507,0,0,0.808781736,0.269593912,35.83863678,6.963956677,2.27E-06
Bo7g021350,7.477417902,3.860251244,3.83557501,43.4861897,38.8996314,33.96883293,38.78488468,5.057748052,-2.889036742,2.03E-05
Bo7g021400,85.99030588,63.69414553,71.59740019,151.3319401,149.6139669,181.167109,160.7043387,73.7606172,-1.116810397,5.99E-05
Bo7g021490,156.2780342,78.17008769,90.77527524,30.44033279,32.91507272,32.35126946,31.90222499,108.407799,1.77260052,4.25E-06
Bo7g021560,2.243225371,0.965062811,7.671150021,300.0547089,287.2588165,324.3214763,303.8783339,3.626479401,-6.567102379,1.33E-36
Bo7g021600,70.28772828,70.4495852,76.71150021,6.957790352,12.71718719,14.55807126,11.41101627,72.4829379,2.657387987,8.26E-09
Bo7g021700,0.74774179,0,0,9.566961733,8.228768181,3.235126946,7.01028562,0.249247263,-4.327754368,0.015892671
Bo7g021720,0.74774179,0,1.278525003,63.48983696,65.08207561,65.51132065,64.69441107,0.675422265,-6.671276448,1.57E-08
Bo7g021750,0,0,0,3.478895176,9.72490785,12.94050778,8.71477027,0,-5.607501513,0.003755329
