Supplementary Table 4: Cabbage vs TO1000 DEGs,,,,,,,,,
Gene,Cabbage_1,Cabbage_2,TO1000_1,TO1000_2,TO1000_3,Cabbage_Mean,TO1000_Mean,CvT_log2FC,CvT_padj
Bo6g091460,19.68737333,26.93501409,2.609171382,3.740349173,3.235126946,23.31119371,2.846569739,2.875820029,0.005548637
Bo6g091500,27.56232266,8.080504226,52.18342764,50.86874875,48.52690419,17.82141344,23.09376226,-1.635106333,0.016382877
Bo6g091510,0,0,2.609171382,11.96911735,12.94050778,0,0.643375207,-5.232736248,0.027291214
Bo6g092660,78.7494933,50.27869296,179.1631016,195.2462268,173.8880733,64.51409313,94.92619575,-1.553693258,1.06E-06
Bo6g092780,25.59358532,21.54801127,6.957790352,5.984558677,7.279035628,23.5707983,13.84694616,1.796343194,0.035410596
Bo6g092800,0,1.795667606,26.96143761,33.66314256,23.45467036,0.897833803,28.11910081,-4.547399601,0.000840343
Bo6g092920,0,1.795667606,28.7008852,105.4778467,109.9943162,0.897833803,15.79290965,-6.176449364,0.000426769
Bo6g094240,19.68737333,17.95667606,64.35956075,50.86874875,44.48299551,18.82202469,78.97389652,-1.512140676,0.003822988
Bo6g094380,29.53105999,35.01551831,91.32099836,70.31856446,101.0977171,32.27328915,82.22208584,-1.417488082,0.001070365
Bo6g094580,11.812424,13.46750704,0,0.748069835,0.808781736,12.63996552,0.675422265,4.57610365,0.014728814
Bo6g094680,151.5927746,182.260262,1.739447588,1.496139669,0,166.9265183,68.92889884,7.287063018,1.55E-18
Bo6g094890,23.62484799,16.16100845,126.9796739,117.446964,187.6373629,19.89292822,12.42329885,-2.912850705,3.63E-10
Bo6g095080,39.37474665,29.6285155,53.92287522,60.5936566,99.48015359,34.50163107,36.82014153,-1.077729589,0.038871253
Bo6g095170,59.06211998,72.72453804,29.57060899,26.18244421,16.17563473,65.89332901,37.2226157,1.473290694,0.00244185
Bo6g095460,7.87494933,9.876171832,0,0,0,8.875560581,0,5.907444076,0.017570846
Bo6g095630,366.1851439,478.545417,138.2860832,213.1999029,207.0481245,422.3652804,346.4997809,1.186871069,3.28E-05
Bo6g095640,224.4360559,122.1053972,53.05315143,92.01258966,97.05380838,173.2707266,134.5018234,1.082027832,0.015538927
Bo6g095760,0,0,16.52475208,14.21332686,10.51416257,0,0,-5.812593104,0.005669156
Bo6g095780,9.843686663,25.13934648,110.4549218,130.1641512,147.198276,17.49151657,268.4915935,-2.822403168,0.000259185
Bo6g095790,5.906211998,6.284836621,23.48254244,26.18244421,17.7931982,6.095524309,89.41339348,-1.872879432,0.021983582
Bo6g095850,11.812424,8.080504226,0,0,0,9.946464111,1.994219736,6.048699081,0.002510459
Bo6g095970,31.49979732,22.44584507,55.66232281,60.5936566,67.93766586,26.9728212,50.9970007,-1.23313917,0.011498559
Bo6g096020,161.4364613,152.6317465,7.827514145,17.95367603,12.94050778,157.0341039,58.57926845,3.586960169,1.54E-19
Bo6g097170,0,0,27.83116141,27.67858388,25.07223383,0,8.973867999,-6.779177205,0.000150951
Bo6g097240,253.9671159,193.9321014,111.3246456,47.87646942,63.08497544,223.9496087,235.5065957,1.592813788,4.83E-06
Bo6g097350,76.78075597,60.1548648,211.3428819,131.6602909,150.433403,68.46781038,105.8934289,-1.284857304,0.000405289
Bo6g097380,2116.392633,1761.549921,514.0067622,539.3583508,582.3228503,1938.971277,2164.608987,1.828578475,1.78E-18
Bo6g097400,435.0909505,626.6879944,982.7878872,1436.294082,1518.892101,530.8894725,937.5130535,-1.298933503,2.79E-06
Bo6g098430,13.78116133,43.09602254,0.869723794,0.748069835,0.808781736,28.43859193,3.956150786,5.175523614,9.10E-05
Bo6g098930,9.843686663,4.489169015,74.79624628,30.67086322,38.01274161,7.166427839,109.3786798,-2.806589245,0.019994365
Bo6g099030,23.62484799,37.70901972,90.45127457,60.5936566,74.40791976,30.66693386,58.90966472,-1.235389721,0.007660383
Bo6g099210,82.68696797,71.82670423,0,1.496139669,0.808781736,77.2568361,86.13797304,6.578222196,2.47E-11
Bo6g099280,31.49979732,23.34367888,125.2402263,147.3697574,156.0948751,27.4217381,50.45073318,-2.421060961,3.54E-08
Bo6g099350,61.03085731,73.62237184,156.5502829,128.6680116,138.3016769,67.32661458,120.0047353,-1.049971247,0.00446227
Bo6g099440,41.34348398,44.89169015,106.1063029,103.2336372,114.0382248,43.11758707,124.2768943,-1.312056411,0.000809025
Bo6g099630,3356.697152,2871.272502,828.8467756,1443.026711,1189.717934,3113.984827,1697.955242,1.431143812,5.69E-09
Bo6g099700,124.030452,108.6378902,16.52475208,18.70174587,16.17563473,116.3341711,106.8667171,2.752669841,8.28E-14
Bo6g099800,25.59358532,25.13934648,2.609171382,11.96911735,8.087817365,25.3664659,13.33237214,1.730729029,0.049541822
Bo6g099830,131.9054013,85.29421128,344.4106224,249.8553248,402.7733048,108.5998063,85.88687802,-1.621449295,0.024073336
Bo6g100950,78.7494933,157.1209155,50.44398005,29.17472355,38.01274161,117.9352044,23.24674753,1.616779787,0.000562435
Bo6g101020,29.53105999,81.70287607,13.9155807,14.96139669,13.74928952,55.61696803,9.681458136,2.00648798,0.002269057
Bo6g101050,1.968737333,0,40.00729452,28.42665372,24.26345209,0.984368666,2.066660077,-5.552616407,0.001115192
Bo6g101160,0,0.897833803,21.74309485,11.22104752,12.13172605,0.448916901,0.321687604,-4.571762873,0.021004123
Bo6g101280,31.49979732,9.876171832,0,1.496139669,2.426345209,20.68798458,9.625347803,3.90448775,0.001211037
Bo6g103600,37.40600932,20.65017747,114.8035408,80.04347231,117.2733518,29.02809339,28.11970488,-1.908888774,7.38E-05
Bo6g103620,27.56232266,32.32201691,166.1172446,121.935383,97.05380838,29.94216978,118.6710754,-2.075715405,7.83E-08
Bo6g103650,165.3739359,140.0620733,394.8546024,292.4953053,296.8228973,152.7180046,257.7082365,-1.113993127,4.52E-05
Bo6g103850,35.43727199,40.40252113,97.40906492,81.53961197,97.05380838,37.91989656,47.22576144,-1.261666183,0.00227493
Bo6g103980,9.843686663,5.387002818,49.57425625,49.37260909,60.65863024,7.61534474,16.8862815,-2.884751642,0.00105084
Bo6g104000,208.6861573,195.727769,64.35956075,83.03575164,101.9064988,202.2069631,143.5099487,1.27814817,3.67E-05
Bo6g105150,61.03085731,43.99385634,27.83116141,15.70946653,21.83710688,52.51235683,67.31368518,1.252783501,0.023376788
Bo6g105180,240.1859546,146.3469099,473.1297439,631.3709404,689.0820395,193.2664322,505.7710655,-1.655931665,1.03E-09
Bo6g105200,37.40600932,13.46750704,115.6732646,322.4180987,470.7109706,25.43675818,48.43981211,-3.59837544,0.002780868
Bo6g105210,19.68737333,28.73068169,63.48983696,45.63225991,62.27619371,24.20902751,55.56423801,-1.186637512,0.017958661
Bo6g106400,57.09338264,34.11768451,93.06044595,128.6680116,183.5934542,45.60553358,57.55747346,-1.601426335,0.003273943
Bo6g106410,11.812424,29.6285155,0.869723794,0.748069835,1.617563473,20.72046975,11.7479974,4.315541218,0.000249311
Bo6g106520,98.43686663,50.27869296,192.2089585,151.1101066,150.433403,74.3577798,114.1673192,-1.196770659,0.002366214
Bo6g106850,70.87454397,69.13320283,6.088066558,26.18244421,21.02832515,70.0038734,21.36463653,1.966809198,0.00160792
Bo6g106880,0,0,6.957790352,3.740349173,8.896599101,0,2.098707134,-4.736541892,0.044126556
Bo6g106970,192.9362586,150.8360789,39.13757073,37.40349173,42.86543203,171.8861687,165.9288927,2.096451169,8.45E-13
Bo6g107170,3.937474665,0.897833803,13.9155807,17.95367603,23.45467036,2.417654234,14.91613393,-3.23270308,0.00893416
Bo6g108520,11.812424,6.284836621,27.83116141,19.4498157,40.43908682,9.048630308,27.50971458,-1.782961931,0.030419504
Bo6g108560,5.906211998,2.693501409,44.35591349,32.16700289,37.20395988,4.299856703,12.15869698,-3.293571971,0.000257982
Bo6g108650,11.812424,19.75234366,88.71182698,76.30312313,78.45182844,15.78238383,91.82275741,-2.276194365,7.69E-07
Bo6g108830,181.1238346,200.2169381,20.87337105,45.63225991,32.35126946,190.6703863,84.03804888,2.526905225,1.69E-13
Bo6g108870,13.78116133,22.44584507,52.18342764,46.38032975,33.96883293,18.1135032,47.64322777,-1.220958289,0.036348415
Bo6g109000,149.6240373,185.8515972,51.31370384,35.15928223,24.26345209,167.7378172,12.27829735,2.193336717,7.76E-07
Bo6g109030,0,0,6.957790352,6.732628512,13.74928952,0,3.06364913,-5.224848517,0.014403252
Bo6g109050,15.74989866,13.46750704,2.609171382,1.496139669,4.852690419,14.60870285,18.56728956,2.284809529,0.021070362
Bo6g109080,0,0,9.566961733,9.72490785,6.470253892,0,0.321687604,-5.134076202,0.027470212
Bo6g109230,1.968737333,5.387002818,33.04950417,33.66314256,39.63030509,3.677870075,24.92702182,-3.089164267,0.000227604
Bo6g110280,125.9991893,128.3902338,55.66232281,64.33400578,43.67421377,127.1947116,68.84025819,1.220755356,0.000866974
Bo6g110420,29.53105999,33.21985071,142.6347022,122.6834529,184.4022359,31.37545535,42.09496897,-2.239878209,7.88E-09
Bo6g110750,37.40600932,26.93501409,79.14486525,61.34172644,67.93766586,32.1705117,20.46439272,-1.143559744,0.032902252
Bo6g110890,29.53105999,61.0526986,122.6310549,88.27224049,87.34842754,45.29187929,74.41390922,-1.069078809,0.019224949
Bo6g111030,3.937474665,8.080504226,28.7008852,24.68630454,25.88101557,6.008989446,8.837454359,-2.030530533,0.021995823
Bo6g111100,19.68737333,23.34367888,81.75403663,50.12067892,52.57081287,21.5155261,48.13471391,-1.488544216,0.003829989
Bo6g111120,57.09338264,63.74620001,24.35226623,26.93051405,28.30736078,60.41979133,71.27624916,1.195545605,0.006681991
Bo6g112190,15.74989866,10.77400564,76.53569387,151.8581764,202.1954341,13.26195215,20.40054024,-3.495504201,4.12E-10
Bo6g112200,866.2444263,772.1370705,2074.291249,2386.342772,2101.214951,819.1907484,742.4363364,-1.420494725,1.58E-16
Bo6g112370,27.56232266,25.13934648,67.83845593,64.33400578,69.55522934,26.35083457,33.33043821,-1.363463209,0.004654385
Bo6g112440,171.2801479,151.7339127,62.62011316,67.32628512,63.08497544,161.5070303,86.06662004,1.321424244,0.000155595
Bo6g112630,90.5619173,85.29421128,27.83116141,33.66314256,21.02832515,87.92806429,101.8779058,1.671085979,0.000298195
Bo6g112640,35.43727199,25.13934648,84.36320801,68.82242479,60.65863024,30.28830923,43.41449133,-1.275648818,0.008414138
Bo6g112680,145.6865626,74.52020564,214.8217771,214.6960425,418.9489395,110.1033841,211.1664585,-1.394721172,0.000389481
Bo6g112770,0,0,13.9155807,5.984558677,8.896599101,0,1.101597266,-5.291172069,0.018277323
Bo6g112860,17.71863599,15.26317465,66.09900834,45.63225991,51.76203113,16.49090532,26.85738907,-1.744517411,0.001732876
Bo6g112900,3.937474665,13.46750704,33.91922796,33.66314256,33.1600512,8.702490855,39.69863751,-1.776340763,0.009405079
Bo6g113000,5.906211998,5.387002818,28.7008852,17.95367603,21.02832515,5.646607408,15.95375789,-2.010848664,0.026615828
Bo6g113160,35.43727199,53.87002818,6.957790352,11.22104752,5.661472155,44.65365008,16.13032319,2.503716634,0.000131104
Bo6g114430,1.968737333,0,12.17613312,21.6940252,22.64588862,0.984368666,0.747862605,-4.820577485,0.009535122
Bo6g114540,486.2781211,505.480431,181.7722729,216.940252,193.298835,495.8792761,138.3145611,1.329530972,5.57E-09
Bo6g114560,143.7178253,152.6317465,300.0547089,288.7549562,309.7634051,148.1747859,187.1930465,-1.010710108,0.00019173
Bo6g114590,127.9679266,171.4862564,29.57060899,24.68630454,35.5863964,149.7270915,54.34242741,2.336052803,4.80E-10
Bo6g114740,0,0,10.43668553,13.46525702,11.32294431,0,0.249247263,-5.586380365,0.009269385
Bo6g114750,49.21843331,41.30035493,17.39447588,20.19788553,13.74928952,45.25939412,18.69571942,1.38922798,0.020491095
Bo6g115770,3.937474665,5.387002818,43.4861897,24.68630454,19.41076168,4.662238741,12.10971584,-2.590013934,0.004910586
Bo6g115910,45.28095865,23.34367888,135.6769119,83.78382148,67.12888413,34.31231876,109.3200046,-1.545482978,0.001243041
Bo6g115950,1.968737333,0,4.34861897,14.96139669,20.21954341,0.984368666,3.980334876,-4.271835377,0.040945132
Bo6g115980,9.843686663,9.876171832,0,0,0,9.859929248,11.00823939,6.053271194,0.000406939
Bo6g116000,33.46853465,24.24151268,7.827514145,8.976838016,4.852690419,28.85502367,59.10085973,1.965887473,0.002560851
Bo6g116060,185.0613093,123.003231,17.39447588,17.95367603,19.41076168,154.0322701,94.42673471,3.056563308,1.66E-17
Bo6g116140,88.59317997,87.98771269,13.04585691,20.94595537,32.35126946,88.29044633,33.7169537,1.993021015,4.12E-05
Bo6g116160,5.906211998,2.693501409,9.566961733,36.6554219,54.99715808,4.299856703,1.889732339,-3.096470743,0.004538549
Bo6g116300,0,0,3.478895176,9.72490785,11.32294431,0,0.498494527,-5.066001745,0.035038923
Bo6g116510,19.68737333,54.76786198,6.957790352,18.70174587,16.17563473,37.22761765,44.26599563,1.466301598,0.027538174
Bo6g116580,31.49979732,17.95667606,1275.015082,2032.505741,2095.553479,24.72823669,1962.788093,-6.280456154,1.83E-66
Bo6g116640,0,1.795667606,23.48254244,110.7143355,116.4645701,0.897833803,261.4736411,-6.17708222,6.48E-05
Bo6g116730,3291.72882,6307.282466,420.0765925,993.4367404,861.3525493,4799.505643,3378.972911,2.662231426,6.26E-07
Bo6g116750,5.906211998,8.080504226,0,0,1.617563473,6.993358112,25.69858525,3.737737976,0.020280615
Bo6g116820,84.6557053,87.08987888,7.827514145,2.992279339,1.617563473,85.87279209,3.27274474,4.397873334,1.28E-10
Bo6g116830,0,0,3.478895176,11.96911735,9.705380838,0,1.704700005,-5.102963182,0.0376926
Bo6g116850,23.62484799,20.65017747,41.74674211,52.36488842,67.93766586,22.13751273,16.54815196,-1.30231863,0.038849504
Bo6g117860,2862.544082,4904.866065,1186.303255,1820.801977,1970.19231,3883.705073,3420.516543,1.227447572,0.025112283
Bo6g117900,102.3743413,129.2880676,50.44398005,35.90735206,30.73370599,115.8312045,25.57850162,1.582811595,0.000238574
Bo6g117920,31.49979732,33.21985071,72.1870749,77.7992628,86.5396458,32.35982401,42.43431554,-1.279325617,0.009667304
Bo6g117970,3.937474665,0,73.05679869,53.11295826,46.90934072,1.968737333,0.249247263,-5.454335995,1.70E-05
Bo6g117980,3.937474665,0,35.65867555,49.37260909,56.61472155,1.968737333,0.747862605,-5.153631706,7.26E-05
Bo6g118010,13.78116133,9.876171832,43.4861897,43.38805041,44.48299551,11.82866658,39.56258631,-1.945465696,0.001276216
Bo6g118150,35.43727199,25.13934648,71.3173511,107.7220562,113.2294431,30.28830923,88.83047017,-1.733020388,6.00E-05
Bo6g118230,19.68737333,28.73068169,53.05315143,56.1052376,44.48299551,24.20902751,76.76113873,-1.028874753,0.038249919
Bo6g118260,13.78116133,22.44584507,63.48983696,41.1438409,40.43908682,18.1135032,33.08953717,-1.352089121,0.021742396
Bo6g118280,0,0.897833803,14.7853045,14.21332686,12.94050778,0.448916901,0.892622471,-4.468647669,0.023334526
Bo6g118310,13.78116133,5.387002818,0,2.244209504,0.808781736,9.584082073,5.524316336,3.129456369,0.049247225
Bo6g118450,0,0,14.7853045,8.228768181,4.852690419,0,6.408592581,-5.242891209,0.011754502
Bo6g118570,246.0921666,114.9227268,428.7738304,538.6102809,483.6514784,180.5074467,424.6041162,-1.462283051,3.23E-07
Bo6g118590,90.5619173,74.52020564,238.3043195,264.0686516,291.9702069,82.54106147,164.1307006,-1.698831364,1.33E-07
Bo6g118660,1.968737333,0,11.30640932,10.47297768,11.32294431,0.984368666,15.29381105,-4.054750012,0.031946597
Bo6g118680,68.90580664,62.84836621,133.9374643,121.935383,141.5368039,65.87708642,81.83399976,-1.017159807,0.003407245
Bo6g118760,33.46853465,33.21985071,75.66597007,74.80698346,86.5396458,33.34419268,44.78033691,-1.245275039,0.009064687
Bo6g118810,3.937474665,0,19.13392347,12.71718719,18.60197994,1.968737333,12.89809254,-3.635074367,0.011134597
Bo6g118990,35.43727199,38.60685353,104.3668553,79.29540247,76.83426496,37.02206276,67.21657749,-1.217586533,0.003975351
Bo6g119160,2266.01667,1651.116364,851.4595943,952.2928995,986.7137185,1958.566517,1305.751145,1.070721277,7.85E-08
Bo6g119350,64.96833198,66.43970142,158.2897305,115.2027545,143.1543674,65.7040167,65.29309781,-1.076395921,0.004572199
Bo6g119420,76.78075597,80.80504226,47.83480867,24.68630454,27.49857904,78.79289912,17.30436079,1.249282036,0.015042357
Bo6g119440,328.7791345,395.0468733,106.9760267,181.7809698,203.8129976,361.9130039,206.5194278,1.14326259,0.000149428
Bo6g119680,0,0.897833803,7.827514145,17.2056062,16.98441647,0.448916901,1.174037606,-4.476193439,0.025772644
Bo6g119720,149.6240373,102.3530535,347.8895176,338.1275653,481.2251332,125.9885454,219.2834964,-1.648053596,8.01E-07
Bo6g119760,23.62484799,18.85450986,66.96873213,76.30312313,74.40791976,21.23967893,11.00001398,-1.802819214,0.000600399
Bo6g119770,35.43727199,53.87002818,116.5429884,86.02803098,93.00989969,44.65365008,131.0411723,-1.095857663,0.008443966
Bo6g119840,344.5290332,152.6317465,41.74674211,66.57821528,50.14446766,248.5803899,232.7122513,2.213077394,1.26E-08
Bo6g119880,23.62484799,22.44584507,71.3173511,98.74521817,116.4645701,23.03534653,63.47556418,-2.060184348,1.01E-05
Bo6g119950,15.74989866,15.26317465,1.739447588,2.244209504,1.617563473,15.50653666,25.2656435,3.043640309,0.001760382
Bo6g120020,70.87454397,50.27869296,20.00364726,30.67086322,29.11614251,60.57661847,15.96174167,1.162922762,0.034601353
Bo6g120140,47.24969598,42.19818874,15.65502829,24.68630454,16.17563473,44.72394236,63.68539356,1.230072488,0.016937552
Bo6g120300,15.74989866,15.26317465,56.53204661,35.15928223,30.73370599,15.50653666,50.20197806,-1.396831567,0.026049639
Bo6g120330,196.8737333,104.1487211,302.6638803,338.8756351,293.5877703,150.5112272,130.4442323,-1.089592202,0.000341716
Bo6g120340,90.5619173,62.84836621,292.2271948,256.5879533,266.897973,76.70514175,40.0454846,-1.862891267,5.01E-10
Bo6g120590,120.0929773,92.4768817,212.2126057,210.9556934,210.2832515,106.2849295,233.9220824,-1.010747185,0.001858997
Bo6g120630,0,0,6.088066558,9.72490785,10.51416257,0,9.190947391,-5.168598948,0.010371475
Bo6g120700,27.56232266,20.65017747,5.218342764,1.496139669,6.470253892,24.10625006,16.70125805,2.451908992,0.003940724
Bo6g120750,13.78116133,35.01551831,5.218342764,2.244209504,2.426345209,24.39833982,0.498494527,2.93240163,0.010150997
Bo6g120770,57.09338264,58.35919719,136.5466356,169.0637826,173.0792916,57.72628992,109.8413632,-1.465224964,4.95E-06
Bo6g120800,61.03085731,29.6285155,129.5888453,92.76065949,78.45182844,45.3296864,55.57245453,-1.20437756,0.015530563
Bo6g120890,131.9054013,163.4057521,38.26784693,49.37260909,48.52690419,147.6555767,110.9763453,1.711346753,6.76E-08
Bo6g120920,161.4364613,171.4862564,46.96508487,46.38032975,50.14446766,166.4613588,85.58989331,1.80235797,2.82E-08
Bo6g120960,33.46853465,40.40252113,98.27878872,130.9122211,101.0977171,36.93552789,158.6014042,-1.555578794,0.00022116
Bo6g121030,100.405604,114.9227268,32.17978038,47.87646942,46.10055898,107.6641654,91.61947092,1.360216153,0.000514013
Bo6g121070,0,0,2.609171382,13.46525702,7.279035628,0,8.105550433,-4.998229682,0.035449597
Bo6g121180,33.46853465,21.54801127,90.45127457,85.27996115,65.51132065,27.50827296,57.4462282,-1.607547662,0.000411556
Bo6g121320,139.7803506,130.1859014,6.088066558,4.488419008,8.087817365,134.983126,124.4772901,4.442961233,1.30E-24
Bo6g121330,515.8091811,438.1428958,184.3814443,172.8041318,230.5027949,476.9760385,563.0422657,1.27910529,8.38E-08
Bo6g121460,190.9675213,117.6162282,703.6065493,548.3351888,593.6457946,154.2918747,246.0160723,-2.021881181,5.28E-12
Bo6g121490,29.53105999,25.13934648,87.84210319,65.83014545,80.87817365,27.33520324,75.23178699,-1.536685939,0.000644618
Bo6g121520,29.53105999,23.34367888,60.88066558,78.54733264,64.70253892,26.43736943,38.99927278,-1.397248799,0.00355156
Bo6g121650,7.87494933,7.182670423,34.78895176,20.19788553,26.6897973,7.528809877,34.95471409,-1.866101166,0.017574015
Bo6g121710,100.405604,90.6812141,46.09536108,37.40349173,45.29177724,95.54340903,83.64392093,1.148926232,0.001867256
Bo6g121730,194.9049959,100.5573859,804.4945094,579.006052,761.8723958,147.7311909,229.3712426,-2.280778991,0.009273065
Bo6g121760,23.62484799,8.978338029,115.6732646,97.99714834,122.1260422,16.30159301,46.31570385,-2.812071386,0.035296608
Bo6g121810,220.4985812,162.5079183,105.2365791,68.82242479,84.11330059,191.5032498,143.1259881,1.143846617,0.000753945
Bo6g121880,15.74989866,22.44584507,75.66597007,57.60137727,67.12888413,19.09787187,45.59337207,-1.761731446,0.001731483
Bo6g121910,23.62484799,17.05884226,146.9833212,150.3620368,159.3300021,20.34184512,144.3388306,-2.968175539,1.71E-15
Bo6g121950,0,0.897833803,9.566961733,10.47297768,21.83710688,0.448916901,2.565033789,-4.466502425,0.022757315
Bo6g121980,29.53105999,22.44584507,0,0,0.808781736,25.98845253,0.321687604,6.480568465,0.000130857
Bo6g122040,1.968737333,2.693501409,34.78895176,34.41121239,21.83710688,2.331119371,4.310006262,-3.639003623,0.000906543
Bo6g122050,1.968737333,0,14.7853045,19.4498157,22.64588862,0.984368666,0.643375207,-4.828286028,0.009495356
Bo6g122160,425.2472638,397.7403747,173.9447588,195.2462268,204.6217793,411.4938193,220.4493441,1.101752996,8.15E-07
Bo6g122480,35.43727199,30.5263493,75.66597007,104.7297768,107.567971,32.98181064,55.62869457,-1.562351995,0.000190801
Bo6g122660,0,0,6.088066558,4.488419008,8.896599101,0,0.997109868,-4.72897858,0.04907499
Bo6g123660,206.7174199,213.6844451,81.75403663,80.79154214,84.92208233,210.2009325,142.3927552,1.351203161,4.23E-06
Bo6g123730,1.968737333,2.693501409,11.30640932,11.96911735,21.02832515,2.331119371,24.85494392,-2.59884161,0.024435945
Bo6g124030,13.78116133,5.387002818,25.22199002,19.4498157,44.48299551,9.584082073,23.39985362,-1.768120181,0.027600467
Bo6g124100,104.3430786,126.5945662,33.91922796,22.44209504,19.41076168,115.4688224,53.33710102,2.208497845,2.32E-08
Bo6g124110,165.3739359,165.2014197,69.57790352,83.78382148,84.92208233,165.2876778,127.8265929,1.05609502,0.005704873
Bo6g124170,88.59317997,106.8422225,26.09171382,34.41121239,38.01274161,97.71770126,84.65565164,1.580982557,0.000119092
Bo6g124190,27.56232266,41.30035493,8.697237939,2.992279339,4.043908682,34.4313388,5.524437151,2.749645061,0.001076108
Bo6g124210,23.62484799,41.30035493,93.93016975,75.5550533,63.08497544,32.46260146,69.95031361,-1.190857458,0.009447267
Bo6g124310,7.87494933,4.489169015,20.87337105,16.45753636,28.30736078,6.182059172,8.620133339,-1.911625638,0.045861764
Bo6g124430,35.43727199,34.11768451,193.948406,240.1304169,218.3710688,34.77747825,161.4112495,-2.651742232,1.13E-16
Bo6g124520,17.71863599,24.24151268,30.44033279,48.62453925,57.42350329,20.98007434,88.79829342,-1.075942688,0.044559554
Bo6g124540,15.74989866,17.95667606,49.57425625,47.87646942,60.65863024,16.85328736,27.18802697,-1.627983061,0.007922763
Bo6g125750,33.46853465,31.4241831,4.34861897,9.72490785,8.896599101,32.44635888,17.97107439,2.070884875,0.010924219
Bo7g001020,0,0,2.609171382,11.96911735,12.94050778,0,1.921900211,-5.233080031,0.023824287
Bo7g003150,23.62484799,13.46750704,0,3.740349173,1.617563473,18.54617752,3.988318658,3.310409599,0.007752117
Bo7g003160,27.56232266,13.46750704,86.97237939,85.27996115,114.0382248,20.51491485,5.339163187,-2.312678,8.42E-06
Bo7g003180,104.3430786,101.4552197,28.7008852,40.39577107,30.73370599,102.8991492,111.8421169,1.622826758,3.56E-05
Bo7g003200,175.2176226,114.024893,560.9718471,575.2657028,757.0197053,144.6212578,137.3973743,-2.149550929,8.49E-13
Bo7g003330,279.5607012,311.5483296,97.40906492,149.6139669,152.8597482,295.5545154,282.1459646,1.150481467,5.15E-05
Bo7g003370,35.43727199,26.03718028,0,0,0,30.73722614,9.222873634,7.679969418,4.73E-07
Bo7g003400,137.8116133,137.3685718,301.7941565,293.991445,297.631679,137.5900926,148.8339811,-1.114170447,1.19E-05
Bo7g003520,133.8741386,119.4118958,35.65867555,38.8996314,30.73370599,126.6430172,85.32588663,1.843539737,1.71E-07
Bo7g003600,37.40600932,17.95667606,66.09900834,96.50100867,73.59913802,27.68134269,20.23945925,-1.591016519,0.002465587
Bo7g003670,11.812424,17.95667606,128.7191215,119.6911735,109.9943162,14.88455003,113.1887318,-2.927540992,7.25E-12
Bo7g003680,145.6865626,200.2169381,563.5810185,484.001183,570.1911242,172.9517503,354.6489778,-1.615641386,7.05E-13
Bo7g003750,45.28095865,27.83284789,3.478895176,7.480698346,8.087817365,36.55690327,35.88772984,2.480897257,0.000209045
Bo7g003760,7.87494933,8.080504226,25.22199002,33.66314256,27.49857904,7.977726778,7.260821769,-1.849676511,0.034601658
Bo7g003890,9.843686663,8.080504226,53.05315143,59.09751694,67.93766586,8.962095445,36.0323689,-2.781832695,4.28E-06
Bo7g004980,0,0,108.7154742,72.56277396,46.10055898,0,1.101597266,-8.274448959,1.27E-06
Bo7g005040,0,0,11.30640932,8.228768181,9.705380838,0,0,-5.315528489,0.020464836
Bo7g005280,70.87454397,75.41803945,0,0,0,73.14629171,31.63311791,8.94669446,8.05E-11
Bo7g005310,0,0,144.3741498,126.4238021,117.2733518,0,1.174037606,-9.04655166,3.59E-08
Bo7g005390,271.6857519,407.6165465,112.1943694,144.3774781,135.8753317,339.6511492,419.0010683,1.387597944,9.13E-07
Bo7g005420,21.65611066,43.09602254,2.609171382,2.244209504,1.617563473,32.3760666,15.12498791,3.944112005,1.40E-05
Bo7g005560,1374.178658,1195.016792,247.8712813,252.8476041,200.5778706,1284.597725,559.2176439,2.456224459,3.66E-31
Bo7g005680,0,0,22.61281864,20.94595537,10.51416257,0,15.02050051,-6.203104971,0.000836019
Bo7g007330,55.12464531,54.76786198,141.7649784,99.49328801,101.0977171,54.94625365,38.09007867,-1.053450586,0.015584349
Bo7g008340,37.40600932,24.24151268,64.35956075,96.50100867,63.08497544,30.823761,85.52603194,-1.336553586,0.003010862
Bo7g009620,0,0,3.478895176,4.488419008,5.661472155,0,508.3411924,-4.221855099,0.024855393
Bo7g009760,90.5619173,96.06821691,18.26419967,19.4498157,23.45467036,93.31506711,60.7430451,2.197213289,2.62E-08
Bo7g009930,0,0,2.609171382,17.95367603,18.60197994,0,1.849459871,-5.742426057,0.007608905
Bo7g011270,1.968737333,0.897833803,10.43668553,9.72490785,16.17563473,1.433285568,8.29832492,-3.251129572,0.04031695
Bo7g011400,82.68696797,114.024893,40.00729452,44.88419008,39.63030509,98.35593047,71.69335305,1.26159278,0.002377858
Bo7g011420,559.1214025,444.4277325,160.8989019,281.2742578,211.0920332,501.7745675,286.5796967,1.19699452,1.63E-05
Bo7g011440,1.968737333,0,140.0255308,127.1718719,115.6557883,0.984368666,90.69516384,-7.628522336,3.20E-07
Bo7g011470,0,0.897833803,59.14121799,32.91507272,28.30736078,0.448916901,40.43828359,-5.971517414,0.000222425
Bo7g011620,39.37474665,32.32201691,78.27514145,61.34172644,80.06939191,35.84838178,68.00398768,-1.054306253,0.016015913
Bo7g012780,0,0.897833803,49.57425625,45.63225991,38.82152335,0.448916901,5.588289636,-6.131920554,0.000184968
Bo7g014140,122.0617146,85.29421128,43.4861897,54.60909793,40.43908682,103.6779629,105.0330951,1.142479439,0.003984008
