Supplementary Table 4: Kale vs Cabbage DEGs,,,,,,,,,
Gene,Kale_1,Kale_2,Kale_3,Cabbage_1,Cabbage_2,Kale_Mean,Cabbage_Mean,KvC_log2FC,KvC_padj
Bo5g003500,24.67547908,24.12657028,25.57050007,0,0.897833803,1.907548123,0.448916901,5.286518601,0.002684866
Bo5g003510,8.225159692,10.61569092,10.22820003,0,0,1.53661427,0,5.304602609,0.016530781
Bo5g003550,28.41418803,29.91694714,30.68460008,1.968737333,3.591335212,28.61391231,2.780036272,3.292154157,0.000537033
Bo5g003600,71.78321186,63.69414553,98.44642527,33.46853465,36.81118592,90.96889935,35.13986029,1.127033494,0.008785058
Bo5g003740,203.3857669,203.6282531,248.0338507,88.59317997,109.535724,183.6189325,99.06445196,1.11642456,0.000125292
Bo5g003800,83.7470805,112.9123489,127.8525003,43.31222132,38.60685353,57.17974713,40.95953742,1.405949004,0.00047594
Bo5g003810,70.28772828,79.1351505,130.4095504,45.28095865,41.30035493,55.65709131,43.29065679,1.103303844,0.019272623
Bo5g003950,94.96320736,101.3315952,150.8659504,358.3101945,387.8642029,121.832763,373.0871987,-1.705615012,3.64E-10
Bo5g004020,13.45935222,5.790376866,11.50672503,0,0,0.829095756,0,5.391862582,0.01497974
Bo5g004220,91.9722402,69.48452239,70.31887519,15.74989866,19.75234366,15.07847943,17.75112116,2.094671558,4.45E-05
Bo5g004380,567.5360188,1013.315952,658.4403768,338.6228212,328.6071719,202.7392294,333.6149965,1.162519217,1.66E-05
Bo5g004390,74.02643723,56.93870585,74.1544502,31.49979732,20.65017747,13.04935407,26.07498739,1.43867386,0.008269058
Bo5g004400,252.7367251,224.859635,231.4130256,98.43686663,53.87002818,82.46898307,76.1534474,1.695756534,4.86E-08
Bo5g004450,94.21546557,100.3665323,116.3457753,25.59358532,36.81118592,63.16399893,31.20238562,1.677526863,2.58E-05
Bo5g004590,165.2509356,274.0778383,235.2486006,96.4681293,106.8422225,84.50112027,101.6551759,1.134999489,0.001354955
Bo5g004680,16.45031938,13.51087935,17.89935005,45.28095865,49.38085916,29.28715835,47.33090891,-1.581027061,0.004149227
Bo5g004710,20.93677013,29.91694714,31.96312509,7.87494933,7.182670423,21.79885712,7.528809877,1.878101653,0.017877116
Bo5g004860,580.2476292,563.5966816,447.4837512,15.74989866,3.591335212,306.3188479,9.670616936,6.118401649,1.69E-37
Bo5g004870,279.6554295,199.7680019,168.7653005,456.7470612,448.0190677,221.8105032,452.3830644,-1.056536591,8.92E-05
Bo5g004880,10.46838506,12.54581654,5.114100014,116.1555026,78.11154085,258.5038679,97.13352174,-3.290901886,1.73E-15
Bo5g004930,10.46838506,5.790376866,8.949675024,0,0,0.249356612,0,5.10495036,0.030644345
Bo5g005110,157.0257759,198.8029391,153.4230004,370.1226185,408.5143803,309.8231085,389.3184994,-1.200435218,1.66E-07
Bo5g005130,17.94580297,15.44100498,6.392625017,45.28095865,35.01551831,9.833927394,40.14823848,-1.546302109,0.033770335
Bo5g005290,59.81934322,60.79895709,44.74837512,165.3739359,193.0342676,38.29198999,179.2041018,-1.696617836,2.87E-07
Bo5g005330,41.87354025,51.14832898,57.53362516,127.9679266,139.1642395,101.1138926,133.566083,-1.431678645,1.91E-05
Bo5g005450,5.234192532,3.860251244,2.557050007,25.59358532,17.95667606,3.235510539,21.77513069,-2.428272096,0.022244017
Bo5g005540,12.71161043,8.685565299,10.22820003,43.31222132,64.64403381,2.406184627,53.97812756,-2.361242059,0.000715578
Bo5g005560,29.16192982,31.84707276,26.84902507,7.87494933,7.182670423,36.2562789,7.528809877,1.979781966,0.006702782
Bo5g005610,36.63934772,44.39288931,28.12755008,90.5619173,66.43970142,38.52723471,78.50080936,-1.080703286,0.024573661
Bo5g005650,32.90063877,33.77719839,33.24165009,3.937474665,8.080504226,26.97626497,6.008989446,2.349297681,0.001979567
Bo5g006850,6.729676112,0.965062811,14.06377504,0,0,8.445099639,0,4.861910483,0.030333829
Bo5g006960,38.88257309,48.25314055,44.74837512,92.53065463,105.0465549,62.88021641,98.78860479,-1.1816614,0.002690102
Bo5g007010,11.21612685,1.930125622,11.50672503,0,0,0.269593912,0,5.068264113,0.03958157
Bo5g007050,71.03547007,56.93870585,35.7987001,21.65611066,20.65017747,27.2924589,21.15314406,1.388937672,0.016127358
Bo5g007060,239.2773729,236.4403887,210.9566256,513.8404438,532.4154451,361.2640029,523.1279445,-1.190547638,1.31E-08
Bo5g007080,0,2.895188433,6.392625017,13.78116133,10.77400564,45.92256607,12.27758348,-2.16213907,0.025820806
Bo5g007320,74.02643723,125.4581654,58.81215016,206.7174199,192.1364338,114.0759419,199.4269269,-1.202765698,0.000693463
Bo5g007510,757.4624335,465.1602749,627.7557767,279.5607012,266.6566395,245.4395331,273.1086703,1.178844828,2.77E-06
Bo5g007540,35.14386414,35.70732401,20.45640006,72.84328131,90.6812141,67.33265014,81.7622477,-1.417009662,0.002016106
Bo5g007590,0.74774179,0,2.557050007,11.812424,20.65017747,0.249356612,16.23130073,-4.037436979,0.014775099
Bo5g007630,0.74774179,2.895188433,1.278525003,27.56232266,40.40252113,47.15470021,33.98242189,-4.441040705,6.63E-07
Bo5g007640,0,0.965062811,5.114100014,23.62484799,36.81118592,21.02993624,30.21801696,-4.185599233,3.02E-05
Bo5g007770,41.87354025,42.46276368,61.36920017,3.937474665,3.591335212,15.38839451,3.764404938,3.700264379,1.12E-05
Bo5g007900,112.9090103,84.92552737,89.49675024,190.9675213,246.9042958,55.53908795,218.9359085,-1.196327431,0.000391851
Bo5g007940,59.81934322,66.58933396,99.72495027,13.78116133,43.09602254,54.8423376,28.43859193,1.300146496,0.020081111
Bo5g007970,83.7470805,67.55439677,76.71150021,251.9983786,96.06821691,133.7759012,174.0332977,-1.161180395,0.004338032
Bo5g008010,102.4406253,82.99540175,97.16790026,250.0296412,244.2107944,152.8963515,247.1202178,-1.388807261,5.80E-07
Bo5g008040,116.6477193,84.92552737,118.9028253,51.18717065,53.87002818,112.5464702,52.52859941,1.017199176,0.008326657
Bo5g008100,257.2231758,168.8859919,242.9197507,118.12424,105.9443887,109.1282869,112.0343144,1.001686429,0.002077312
Bo5g008140,509.2121591,471.9157146,1122.544953,344.5290332,216.3779465,954.5724043,280.4534899,1.325698635,0.023539656
Bo5g008210,166.7464192,65.62427115,103.5605253,155.5302493,350.1551831,74.82973004,252.8427162,-1.182695892,0.010357266
Bo5g008220,988.5146467,766.2598719,707.0243269,1915.581425,1946.503685,1465.601469,1931.042555,-1.232067226,3.08E-10
Bo5g008240,32.90063877,25.09163309,24.29197507,51.18717065,71.82670423,28.81511472,61.50693744,-1.173500799,0.027619624
Bo5g008420,1.49548358,9.65062811,8.949675024,29.53105999,10.77400564,89.90348481,20.15253281,-1.568072549,0.047021799
Bo5g008550,459.861201,721.8669826,465.3831013,1165.492501,1084.583234,701.5949702,1125.037867,-1.033672982,1.92E-05
Bo5g008580,3054.525213,3637.321735,2435.590132,8319.883967,8059.854049,2738.022534,8189.869008,-1.428048574,4.94E-12
Bo5g008870,9.720643273,18.33619341,23.01345006,47.24969598,33.21985071,52.14989564,40.23477335,-1.25407098,0.034095677
Bo5g009010,94.21546557,99.40146953,57.53362516,204.7486826,174.1797578,77.16999797,189.4642202,-1.157765621,0.000671411
Bo5g009050,767.1830768,863.7312159,1056.061653,405.5598905,254.0869662,741.4753241,329.8234284,1.458041005,1.87E-09
Bo5g009060,100.9451417,62.72908272,69.04035019,29.53105999,22.44584507,67.4980457,25.98845253,1.626012249,0.00039227
Bo5g009090,65.05353575,39.56757525,47.30542513,181.1238346,135.5729042,114.3510475,158.3483694,-1.615640275,1.48E-06
Bo5g009110,64.30579396,45.35795212,56.25510015,25.59358532,17.95667606,64.5342203,21.77513069,1.399948302,0.006739118
Bo5g009160,7.477417902,10.61569092,2.557050007,37.40600932,43.09602254,0.539264543,40.25101593,-2.515481763,0.003032758
Bo5g009360,3.738708951,7.720502488,6.392625017,17.71863599,31.4241831,22.62795288,24.57140955,-2.117387745,0.007698097
Bo5g009380,94.96320736,77.20502488,63.92625017,179.1550973,174.1797578,102.3225474,176.6674275,-1.153988073,0.001139898
Bo5g009470,219.0883445,220.9993837,180.2720255,423.2785265,487.523755,230.683398,455.4011407,-1.139142869,1.74E-05
Bo5g009700,2628.312393,4156.525527,2917.594058,1909.675213,1124.087921,429.2097742,1516.881567,1.096336695,4.96E-05
Bo5g009820,54.58515069,66.58933396,43.46985012,17.71863599,26.93501409,22.58732484,22.32682504,1.253798041,0.026873324
Bo5g009840,25.42322087,25.09163309,14.06377504,118.12424,141.8577409,63.33171588,129.9909904,-2.571184648,5.52E-11
Bo5g009900,29.90967161,31.84707276,69.04035019,149.6240373,60.1548648,94.51705494,104.889451,-1.260412001,0.023412223
Bo5g009980,131.6025551,126.4232282,109.9531503,39.37474665,36.81118592,39.56475217,38.09296629,1.698517109,2.52E-05
Bo5g010100,397.7986324,532.7146717,402.7353761,1098.555432,902.3229719,1147.036312,1000.439202,-1.167040876,1.42E-07
Bo5g010370,3.738708951,1.930125622,2.557050007,19.68737333,14.36534085,2.096116114,17.02635709,-2.592671752,0.037250433
Bo5g010510,32.15289698,25.09163309,37.0772251,13.78116133,9.876171832,49.82443006,11.82866658,1.460153951,0.026282238
Bo5g010560,32.15289698,37.63744963,54.97657515,13.78116133,16.16100845,36.52028443,14.97108489,1.434454895,0.020515399
Bo5g010570,44.11676562,41.49770087,23.01345006,68.90580664,87.98771269,22.59934551,78.44675966,-1.108607377,0.047014189
Bo5g010590,26.91870445,34.7422612,31.96312509,155.5302493,123.003231,64.0012346,139.2667401,-2.153917672,1.91E-09
Bo5g010600,91.9722402,92.64602986,134.2451254,49.21843331,47.58519156,122.7676932,48.40181243,1.128372085,0.003291133
Bo5g010770,148.8006163,111.9472861,138.0807004,0,3.591335212,279.530507,1.795667606,5.778984611,9.44E-12
Bo5g010780,14.9548358,28.95188433,19.17787505,62.99959464,88.88554649,28.9769364,75.94257057,-1.879038874,0.000143909
Bo5g010800,1929.921561,1670.523726,1295.145828,685.1205917,650.0316733,948.3439266,667.5761325,1.292109124,7.68E-09
Bo5g010880,24.67547908,37.63744963,35.7987001,98.43686663,66.43970142,77.74920009,82.43828402,-1.322905851,0.002291138
Bo5g011960,0.74774179,0.965062811,5.114100014,39.37474665,49.38085916,1.347969561,44.37780291,-4.453081566,3.00E-05
Bo5g012050,142.0709401,127.3882911,228.8559756,96.4681293,66.43970142,224.5452541,81.45391536,1.047928422,0.006918604
Bo5g012210,53.8374089,67.55439677,65.20477518,11.812424,37.70901972,17.74843943,24.76072186,1.228397111,0.046837325
Bo5g013240,77.01740439,85.89059018,71.59740019,206.7174199,287.3068169,88.78254334,247.0121184,-1.668597823,1.93E-07
Bo5g013630,71.78321186,59.83389428,57.53362516,17.71863599,20.65017747,49.53498244,19.18440673,1.699303021,0.000517378
Bo5g014730,14.9548358,15.44100498,24.29197507,0,0,3.504951014,0,6.209295088,0.001231685
Bo5g014740,69.53998649,104.2267836,101.0034753,0,0.897833803,52.36117575,0.448916901,7.156008794,2.76E-06
Bo5g014750,183.9444804,209.41863,258.2620507,70.87454397,91.5790479,163.1753978,81.22679594,1.388598925,6.00E-06
Bo5g014850,60.56708501,82.03033894,93.33232525,196.8737333,188.5450986,126.0796584,192.7094159,-1.305482763,2.79E-05
Bo5g015110,5.234192532,7.720502488,7.671150021,21.65611066,21.54801127,36.90936437,21.60206096,-1.676687093,0.025614202
Bo5g015160,2.990967161,1.930125622,5.114100014,33.46853465,53.87002818,5.311159196,43.66928141,-3.775812072,1.13E-05
Bo5g016350,14.20709401,34.7422612,24.29197507,74.81201864,60.1548648,33.0537168,67.48344172,-1.470397842,0.008443966
Bo5g016580,49.35095815,36.67238682,42.19132511,118.12424,111.3313916,58.84197283,114.7278158,-1.415274512,0.000364345
Bo5g016650,74.77417902,99.40146953,94.61085026,27.56232266,27.83284789,37.81351407,27.69758527,1.687440833,0.000111605
Bo5g016850,108.4225596,162.1305523,144.4733254,66.93706931,52.97219437,83.10989442,59.95463184,1.226379267,0.000646516
Bo5g016880,100.1973999,150.5497985,125.2954503,62.99959464,55.66569578,108.8246507,59.33264521,1.088594746,0.002570187
Bo5g016980,345.4567071,261.5320218,283.8325508,698.9017531,607.8334846,398.2674414,653.3676188,-1.131641269,3.32E-06
Bo5g017090,27.66644624,16.40606779,23.01345006,0,0,1.96849018,0,6.517531118,0.000630402
Bo5g017130,150.2960998,127.3882911,195.6143255,25.59358532,20.65017747,25.71552346,23.1218814,2.798394155,4.63E-11
Bo5g017310,29.16192982,11.58075373,1.278525003,0,0,0.249356612,0,5.861730648,0.009281437
Bo5g017340,26.17096266,7.720502488,8.949675024,0,0,4.334200206,0,5.889897586,0.003289387
Bo5g017490,57.57611785,58.86883147,61.36920017,149.6240373,158.9165831,15.28736144,154.2703102,-1.385253118,0.000101803
Bo5g017700,34.39612235,25.09163309,38.3557501,106.311816,158.0187493,58.95362063,132.1652826,-2.042502771,2.52E-07
Bo5g017800,36.63934772,25.09163309,16.62082504,55.12464531,56.56352958,57.6559784,55.84408745,-1.065354521,0.046391919
Bo5g017960,134.5935222,142.829296,140.6377504,55.12464531,60.1548648,133.7440268,57.63975505,1.261612147,8.49E-05
Bo5g018000,28.41418803,27.98682152,38.3557501,9.843686663,9.876171832,47.3537295,9.859929248,1.668574499,0.018554284
Bo5g018090,11.96386864,19.30125622,20.45640006,1.968737333,0.897833803,23.6253026,1.433285568,3.761276566,0.007588136
Bo5g018100,71.78321186,61.76401991,102.2820003,25.59358532,8.978338029,30.21200567,17.28596168,2.315623025,5.94E-05
Bo5g018130,8.225159692,7.720502488,10.22820003,0,0,1.82659892,0,5.152229699,0.02352014
Bo5g019610,219.8360863,108.0870348,167.4867755,539.4340291,502.7869296,415.7497591,521.1104794,-1.651233994,3.36E-09
Bo5g019810,7.477417902,3.860251244,7.671150021,23.62484799,35.01551831,25.72126528,29.32018315,-2.242540799,0.001837542
Bo5g019860,158.5212595,159.2353638,158.5371004,64.96833198,71.82670423,173.6407157,68.3975181,1.202470977,4.91E-05
Bo5g019950,39.63031488,54.04351742,43.46985012,23.62484799,14.36534085,38.28578786,18.99509442,1.336031637,0.020924113
Bo5g020180,14.9548358,7.720502488,17.89935005,1.968737333,0,0.539264543,0.984368666,4.317553148,0.031247889
Bo5g020220,40.37805667,27.02175871,38.3557501,9.843686663,14.36534085,34.84759744,12.10451375,1.48629778,0.023176635
Bo5g020400,14.9548358,18.33619341,15.34230004,66.93706931,79.00937466,11.68061018,72.97322198,-2.178884608,5.46E-05
Bo5g020480,0.74774179,0,1.278525003,19.68737333,26.03718028,3.626835129,22.86227681,-5.169308358,0.001131833
Bo5g020490,198.8993162,118.7027258,178.9935005,11.812424,23.34367888,36.38398156,17.57805144,3.136595933,2.39E-12
Bo5g020680,52.34192532,65.62427115,79.26855021,39.37474665,22.44584507,57.72444662,30.91029586,1.146415574,0.021616253
Bo5g020810,2.243225371,0.965062811,1.278525003,5.906211998,31.4241831,3.652890967,18.66519755,-3.643040629,0.013365094
Bo5g020870,124.872879,93.61109267,83.10412522,232.3110052,180.4645944,127.8724452,206.3877998,-1.013152893,0.001065131
Bo5g021020,280.4031713,235.4753259,248.0338507,76.78075597,72.72453804,137.1634574,74.752647,1.776417659,3.02E-10
Bo5g021030,60.56708501,56.93870585,52.41952514,11.812424,20.65017747,39.12077887,16.23130073,1.727222441,0.001352223
Bo5g021130,41.12579846,56.93870585,48.58395013,23.62484799,17.05884226,76.06689052,20.34184512,1.310279281,0.012529713
Bo5g021190,2.990967161,3.860251244,1.278525003,33.46853465,18.85450986,16.13654106,26.16152226,-3.180909672,0.000425126
Bo5g021280,59.81934322,61.76401991,39.63427511,7.87494933,14.36534085,19.4878103,11.12014509,2.198275672,0.000840343
Bo5g021300,32.90063877,32.81213557,37.0772251,5.906211998,3.591335212,31.76839693,4.748773605,2.95292299,0.000264839
Bo5g021450,4.486450741,2.895188433,7.671150021,27.56232266,34.11768451,9.396309665,30.84000358,-2.675077957,0.001582164
Bo5g021530,14.9548358,28.95188433,19.17787505,66.93706931,86.19204508,74.30720564,76.56455719,-1.890511699,2.35E-05
Bo5g021540,165.2509356,147.6546101,120.1813503,533.5278171,293.5916536,334.5486549,413.5597353,-1.496057948,1.18E-07
Bo5g021550,2.990967161,0.965062811,3.83557501,29.53105999,26.93501409,30.07593294,28.23303704,-3.465540003,3.01E-05
Bo5g021630,74.77417902,81.06527613,81.82560022,21.65611066,23.34367888,73.5049329,22.49989477,1.801331474,2.79E-05
Bo5g021680,26.91870445,34.7422612,34.52017509,61.03085731,105.0465549,19.18310002,83.03870613,-1.404238654,0.007711517
Bo5g021810,262.4573684,225.8246978,178.9935005,507.9342318,495.6042592,170.0152865,501.7692455,-1.166565664,1.26E-05
Bo5g021820,0.74774179,4.825314055,1.278525003,41.34348398,45.78952395,41.02909418,43.56650397,-4.28875398,5.01E-08
Bo5g021850,42.62128204,33.77719839,49.86247513,21.65611066,14.36534085,56.88085538,18.01072575,1.278149226,0.030727729
Bo5g021950,19.44128655,6.755439677,7.671150021,0,0,1.078529086,0,5.544865102,0.011045797
Bo5g022000,210.8631848,214.243944,208.3995756,415.4035772,436.3472282,462.3003918,425.8754027,-1.013887293,1.65E-06
Bo5g022110,92.71998199,111.9472861,93.33232525,316.9667105,271.1458085,226.5870708,294.0562595,-1.559056213,5.81E-09
Bo5g022120,20.93677013,14.47594217,40.91280011,5.906211998,7.182670423,15.74513975,6.544441211,1.908619425,0.037094394
Bo5g022160,53.8374089,55.00858023,33.24165009,120.0929773,121.2075634,72.82974907,120.6502703,-1.330904951,0.000303136
Bo5g022250,109.9180432,105.1918464,63.92625017,21.65611066,23.34367888,0.788544436,22.49989477,2.046290196,0.000101233
Bo5g022260,11.21612685,6.755439677,6.392625017,0,0,0.788621154,0,5.0639278,0.029859659
Bo5g022290,17.19806118,10.61569092,21.73492506,0,1.795667606,0,0.897833803,3.838595809,0.027252501
Bo5g023400,47.10773278,38.60251244,29.40607508,210.6548946,210.0931099,11.54716571,210.3740022,-2.436083059,9.10E-11
Bo5g023480,22.43225371,22.19644465,14.06377504,57.09338264,69.13320283,40.68390929,63.11329274,-1.679335324,0.0008553
Bo5g023560,65.05353575,55.97364304,49.86247513,334.6853465,238.8237916,186.6886941,286.7545691,-2.311638217,3.97E-13
Bo5g023590,243.0160818,304.9598483,308.1245258,112.218028,98.76171832,187.1136524,105.4898731,1.444988149,2.86E-08
Bo5g023690,17.19806118,13.51087935,25.57050007,3.937474665,0.897833803,14.28970484,2.417654234,3.242189958,0.00891192
Bo5g024040,30.6574134,31.84707276,35.7987001,11.812424,8.080504226,8.86286366,9.946464111,1.766536884,0.035842878
Bo5g025110,74.02643723,95.54121829,95.88937526,15.74989866,14.36534085,2.075955532,15.05761975,2.564788319,3.62E-06
Bo5g025170,108.4225596,116.7726001,140.6377504,435.0909505,441.734231,126.6601647,438.4125908,-1.855770066,2.53E-15
Bo5g025210,61.3148268,127.3882911,83.10412522,328.7791345,284.6133155,274.819763,306.696225,-1.760347671,2.60E-08
Bo5g025240,84.49482229,78.17008769,121.4598753,29.53105999,50.27869296,45.05314915,39.90487648,1.186183236,0.009370915
Bo5g025270,6.729676112,12.54581654,10.22820003,31.49979732,41.30035493,6.053410494,36.40007613,-1.916525224,0.016795995
Bo5g025420,30.6574134,7.720502488,16.62082504,0,0,0,0,6.237173509,0.002225316
Bo5g025490,114.4044939,113.8774117,102.2820003,64.96833198,37.70901972,53.08885484,51.33867585,1.160628236,0.00451211
Bo5g025610,84.49482229,55.00858023,42.19132511,135.8428759,140.0620733,55.67222555,137.9524746,-1.174160269,0.020197456
Bo5g025630,225.0702789,120.6328514,129.1310253,55.12464531,78.11154085,74.67906011,66.61809308,1.229813275,0.0026373
Bo5g025650,409.0147592,348.3876748,283.8325508,734.3390251,664.3970142,486.5191618,699.3680196,-1.002549216,7.31E-06
Bo5g025690,0,0,0,66.93706931,40.40252113,0,53.66979522,-8.213556471,3.84E-08
Bo5g025700,38.1348313,28.95188433,28.12755008,11.812424,9.876171832,10.35287792,10.84429791,1.581978248,0.041153667
Bo5g025830,71.78321186,68.51945958,84.38265023,263.8108026,321.4245014,63.63315916,292.617652,-1.976414,3.63E-09
Bo5g026970,111.4135267,103.2617208,121.4598753,51.18717065,53.87002818,94.19037472,52.52859941,1.083871878,0.002263718
Bo5g027430,76.2696626,68.51945958,67.76182518,31.49979732,37.70901972,67.08058856,34.60440852,1.014127026,0.020882686
Bo5g027480,176.4670625,159.2353638,199.4499005,76.78075597,73.62237184,160.3984328,75.20156391,1.247684758,6.19E-05
Bo5g027670,1078.243661,966.9929366,915.4239025,281.5294386,267.5544733,185.9728253,274.5419559,1.848084451,2.06E-10
Bo5g027730,7.477417902,22.19644465,28.12755008,43.31222132,66.43970142,6.740308115,54.87596137,-1.560453805,0.032394357
Bo5g027740,23.1799955,17.3711306,31.96312509,7.87494933,3.591335212,3.23543382,5.733142271,2.1877347,0.029665585
Bo5g027960,2.990967161,4.825314055,19.17787505,0,0,12.5362988,0,5.149726709,0.014167141
Bo5g029090,274.421237,263.4621474,392.5071761,61.03085731,51.17652677,10.85174458,56.10369204,2.481883914,5.51E-14
Bo5g029120,27.66644624,29.91694714,16.62082504,61.03085731,60.1548648,12.33563342,60.59286105,-1.274789283,0.032126771
Bo5g029160,121.13417,82.03033894,104.8390503,220.4985812,197.5234366,246.7511855,209.0110089,-1.017947612,0.003228657
Bo5g030250,17.19806118,28.95188433,25.57050007,1.968737333,4.489169015,7.630192491,3.228953174,2.751541742,0.012195048
Bo5g030330,4.486450741,4.825314055,3.83557501,17.71863599,17.95667606,19.18930215,17.83765603,-2.015379339,0.027593104
Bo5g030390,136.0890058,98.43640672,101.0034753,238.2172172,224.4584507,378.7665062,231.337834,-1.034310155,7.35E-05
Bo5g030500,981.7849706,1755.449253,1398.706354,153.5615119,86.19204508,53.44567681,119.8767785,3.562574007,2.35E-36
Bo5g030510,148.8006163,124.4931026,153.4230004,25.59358532,29.6285155,19.58085689,27.61105041,2.342829903,2.71E-09
Bo5g030650,96.45869094,124.4931026,117.6243003,33.46853465,48.48302536,101.5797341,40.97578001,1.411465911,0.000163418
Bo5g030880,5.981934322,1.930125622,2.557050007,39.37474665,29.6285155,74.81490268,34.50163107,-3.1878765,3.34E-06
Bo5g030930,196.6560908,289.5188433,291.5037008,100.405604,116.7183944,194.734299,108.5619992,1.238484828,3.43E-05
Bo5g031990,53.08966711,55.97364304,46.02690012,19.68737333,25.13934648,33.22197077,22.4133599,1.180759804,0.04487771
Bo5g033070,67.29676112,70.4495852,58.81215016,0,0,0.539187824,0,8.067793567,2.16E-06
Bo5g034220,44.11676562,55.97364304,56.25510015,165.3739359,128.3902338,855.0244816,146.8820849,-1.490373804,8.36E-06
Bo5g034370,59.81934322,115.8075373,84.38265023,446.9033745,399.5360423,355.1987304,423.2197084,-2.293620464,4.54E-18
Bo5g034450,2373.332442,1754.48419,2793.577133,590.6211998,425.5732226,505.7502945,508.0972112,2.19162414,1.55E-22
Bo5g034480,71.78321186,81.06527613,30.68460008,0,0,0.249356612,0,7.975330079,4.50E-06
Bo5g034520,0.74774179,0,1.278525003,15.74989866,7.182670423,5.06203274,11.46628454,-4.117182471,0.018144863
Bo5g034570,20.93677013,4.825314055,15.34230004,70.87454397,72.72453804,3.296299159,71.79954101,-2.375714337,0.000283323
Bo5g034590,77.01740439,80.10021331,81.82560022,21.65611066,22.44584507,35.25311064,22.05097787,1.8461766,8.63E-05
Bo5g034630,105.4315924,82.03033894,122.7384003,27.56232266,55.66569578,77.853245,41.61400922,1.238534306,0.003613538
Bo5g034650,13.45935222,7.720502488,14.06377504,0,0,0,0,5.58452804,0.011035679
Bo5g034660,27.66644624,24.12657028,52.41952514,7.87494933,5.387002818,78.49106779,6.630976074,2.440511979,0.000591106
Bo5g034890,26.91870445,8.685565299,14.06377504,0,0,0,0,6.090976828,0.003153121
Bo5g034930,17.94580297,8.685565299,16.62082504,41.34348398,65.54186761,45.15418222,53.4426758,-1.916197643,0.000349125
Bo5g034970,13.45935222,5.790376866,14.06377504,66.93706931,62.84836621,19.9374487,64.89271776,-2.548764787,9.93E-06
Bo5g034980,8.225159692,4.825314055,5.114100014,0,0,3.113856579,0,4.64186922,0.048326035
Bo5g035250,8.972901483,4.825314055,3.83557501,35.43727199,23.34367888,27.37363826,29.39047543,-2.230787912,0.00261651
Bo5g035270,85.99030588,39.56757525,38.3557501,7.87494933,17.05884226,9.422365503,12.46689579,2.061661937,0.005486407
Bo5g038520,5.234192532,2.895188433,0,27.56232266,15.26317465,22.35238699,21.41274865,-2.796556563,0.00362032
Bo5g038630,16.45031938,18.33619341,34.52017509,1.968737333,2.693501409,15.86112861,2.331119371,3.225572679,0.004515014
Bo5g038670,127.1161043,74.30983645,99.72495027,68.90580664,30.5263493,178.9547083,49.71607797,1.083531693,0.027814644
Bo5g038690,56.82837606,50.18326617,66.48330018,145.6865626,123.003231,124.1185211,134.3448968,-1.212531091,0.000187478
Bo5g038790,130.8548133,136.0738564,172.6008755,62.99959464,49.38085916,69.70116686,56.1902269,1.403554209,8.96E-05
Bo5g038860,402.2850831,311.715288,393.7857011,145.6865626,184.9537634,209.0947219,165.320163,1.141625209,4.93E-06
Bo5g038910,200.3947998,186.2571225,196.8928505,612.2773104,377.0901972,605.4365458,494.6837538,-1.332811389,7.08E-08
Bo5g039020,29.16192982,55.97364304,42.19132511,15.74989866,19.75234366,50.58722553,17.75112116,1.21792776,0.040875345
Bo5g039040,97.95417452,136.0738564,147.0303754,25.59358532,45.78952395,77.56295347,35.69155464,1.757009011,1.05E-05
Bo5g039080,32.90063877,18.33619341,24.29197507,202.7799453,243.3129606,246.9268424,223.0464529,-3.132039792,5.82E-25
Bo5g039100,1.49548358,0,1.278525003,49.21843331,49.38085916,30.91898715,49.29964624,-5.703199362,7.78E-08
Bo5g039140,5.234192532,15.44100498,17.89935005,37.40600932,39.50468733,15.26115217,38.45534832,-1.625456193,0.032707331
Bo5g039270,109.1703014,127.3882911,95.88937526,0,0.897833803,1.078375649,0.448916901,7.440183081,1.19E-06
Bo5g039300,121.13417,127.3882911,70.31887519,51.18717065,51.17652677,35.54945086,51.18184871,1.063629983,0.016625078
Bo5g039420,2129.568619,2073.919981,2245.089906,992.2436156,900.5273043,729.9959931,946.38546,1.185941332,3.93E-12
Bo5g039590,14.9548358,13.51087935,11.50672503,27.56232266,47.58519156,20.28248015,37.57375711,-1.517828664,0.02271245
Bo5g039750,12.71161043,12.54581654,31.96312509,59.06211998,59.25703099,27.40806416,59.15957549,-1.676305769,0.006765941
Bo5g039920,54.58515069,50.18326617,48.58395013,25.59358532,21.54801127,18.56319315,23.5707983,1.141530511,0.044200581
Bo5g041190,59.81934322,49.21820336,77.99002521,23.62484799,31.4241831,52.61658105,27.52451555,1.1354306,0.023782324
Bo5g041260,72.53095365,45.35795212,69.04035019,39.37474665,25.13934648,79.5457857,32.25704657,1.003655325,0.048761926
Bo5g041460,65.05353575,61.76401991,57.53362516,196.8737333,205.6039409,259.1641977,201.2388371,-1.708703882,2.54E-07
Bo5g041480,58.32385964,80.10021331,67.76182518,212.6236319,294.4894874,42.97137509,253.5565596,-1.897529106,6.38E-09
Bo5g041540,4.486450741,12.54581654,2.557050007,82.68696797,66.43970142,1.678582249,74.56333469,-3.48570493,7.16E-07
Bo5g041600,5.234192532,9.65062811,3.83557501,0,0,6.84195493,0,4.682542188,0.032589631
Bo5g041610,19.44128655,21.23138184,8.949675024,0,2.693501409,13.54791385,1.346750704,3.262022405,0.014620472
